metric,target_metric,correlation
government_effectiveness_2017,gini_index_varies_by_country,-0.371339378
government_effectiveness_2017,happy_planet_index_2016,0.303522887
government_effectiveness_2017,happy_planet_index_2019,0.233570816
government_effectiveness_2017,human_development_index_2017,0.863844279
government_effectiveness_2017,human_development_index_2021,0.875265675
government_effectiveness_2017,sustainable_economic_development_assessment_(seda)_2018,0.91004574
government_effectiveness_2017,gdp_growth_(annual_%)_2018,-0.113529664
government_effectiveness_2017,gdp_growth_(annual_%)_2021_or_latest_year,0.230052904
government_effectiveness_2017,gdp_($_usd_billions_ppp)_2018,0.409433729
government_effectiveness_2017,gdp_($_usd_billions_ppp)_2019,0.41134629
government_effectiveness_2017,gdp_($_usd_billions_ppp)_2020,0.405128541
government_effectiveness_2017,gdp_($_usd_billions_ppp)_2021,0.39605374
government_effectiveness_2017,gdp_per_capita_in_$_(ppp)_2018,0.835643877
government_effectiveness_2017,gdp_per_capita_in_$_(ppp)_2019,0.842531092
government_effectiveness_2017,gdp_per_capita_in_$_(ppp)_2020,0.848588772
government_effectiveness_2017,gdp_per_capita_in_$_(ppp)_2021,0.85417266
government_effectiveness_2017,economic_growth_2018,-0.126239928
government_effectiveness_2017,economic_growth_2021_or_latest,0.224279806
government_effectiveness_2017,health_expenditure_%_of_gdp_2014,0.339829118
government_effectiveness_2017,health_expenditure_%_of_gdp_2015,0.351937991
government_effectiveness_2017,health_expenditure_%_of_gdp_2016,0.347709379
government_effectiveness_2017,health_expenditure_%_of_gdp_2017,0.277731549
government_effectiveness_2017,health_expenditure_%_of_gdp_2018,0.260944021
government_effectiveness_2017,health_expenditure_%_of_gdp_2019,0.103750203
government_effectiveness_2017,health_expenditure_%_of_gdp_2020,0.202301782
government_effectiveness_2017,health_expenditure_%_of_gdp_2021,0.244842047
government_effectiveness_2017,health_expenditure_%_of_gdp_2021_or_latest,0.302288101
government_effectiveness_2017,health_expenditure_per_person_2015,0.847693993
government_effectiveness_2017,health_expenditure_per_person_2018,0.846767149
government_effectiveness_2017,health_expenditure_per_person_2019,0.853755168
government_effectiveness_2017,infant_mortality_2020,-0.059471951
government_effectiveness_2017,"maternal_mortality_per_100,000_live_births_2017_(latest_year)",-0.780963525
government_effectiveness_2017,education_expenditure_%_of_gdp_2014,0.347977523
government_effectiveness_2017,education_expenditure_%_of_gdp_2018,0.269848647
government_effectiveness_2017,education_expenditure_%_of_gdp_2021_or_latest_year,0.131932634
government_effectiveness_2017,education_as_%_of_gdp_2018,0.272771147
government_effectiveness_2017,education_as_%_of_gdp_2021_or_latest,0.173913697
government_effectiveness_2017,%_of_primary_school_aged_kids_out_of_school_2018,-0.628308046
government_effectiveness_2017,%_of_primary_school_aged_kids_out_of_school_2021_or_latest_year,-0.522289711
government_effectiveness_2017,unemployment_(%)_2018,-0.066937773
government_effectiveness_2017,unemployment_(%)_2021,-0.136898968
government_effectiveness_2017,%_of_population_in_extreme_poverty_latest_year,-0.559561001
government_effectiveness_2017,%_of_population_with_access_to_electricity_2020,0.734130264
government_effectiveness_2017,political_rights_score__2018,0.676191449
government_effectiveness_2017,political_rights_score__2022,0.702534516
government_effectiveness_2017,civil_liberties_score__2018,0.705026968
government_effectiveness_2017,civil_liberties_score__2022,0.709294964
government_effectiveness_2017,political_stability_&_absence_of_violence_2017,0.752080559
government_effectiveness_2017,political_stability_&_absence_of_violence_2021,0.75563666
government_effectiveness_2017,government_effectiveness_2017,1
government_effectiveness_2017,government_effectiveness_2021,0.964325134
government_effectiveness_2017,regulatory_quality_2017,0.935713094
government_effectiveness_2017,regulatory_quality_2021,0.937995567
government_effectiveness_2017,rule_of_law_2017,0.941880416
government_effectiveness_2017,rule_of_law_2021,0.936796302
government_effectiveness_2017,control_of_corruption_2017,0.901986792
government_effectiveness_2017,control_of_corruption_2021,0.906417836
government_effectiveness_2017,judicial_effectiveness_score_2018,0.843213031
government_effectiveness_2017,judicial_effectiveness_score_2022,0.823549436
government_effectiveness_2017,government_integrity_score_2018,0.887762427
government_effectiveness_2017,government_integrity_score_2022,0.919646869
government_effectiveness_2017,overall_economic_freedom_score_2017,0.82677842
government_effectiveness_2017,overall_economic_freedom_score_2022,0.84638997
government_effectiveness_2017,financial_freedom_score_2018,0.758663198
government_effectiveness_2017,financial_freedom_score_2022,0.758731894
government_effectiveness_2017,government_expenditure_(%_of_gdp)_2018,0.429750052
government_effectiveness_2017,co2e_emissions_per_capita_2019,0.730033825
government_effectiveness_2017,share_of_electricity_from_renewables_generation_2015,-0.096117727
government_effectiveness_2017,share_of_electricity_from_renewables_generation_2020_or_latest_year,0.075598661
government_effectiveness_2017,%_of_seats_held_by_women_in_national_parliaments_2017,0.249579377
government_effectiveness_2017,%_of_seats_held_by_women_in_national_parliaments_2018,0.275846949
government_effectiveness_2017,%_of_seats_held_by_women_in_national_parliaments_2021,0.30739341
government_effectiveness_2017,military_spending_as_%_of_gdp_2021,0.164574564
government_effectiveness_2017,military_spending_as_%_of_gdp_2019,0.027290729
government_effectiveness_2021,population_2018,-0.095626792
government_effectiveness_2021,surface_area_(km2)_2018,-0.24022046
government_effectiveness_2021,gini_index_varies_by_country,-0.412233125
government_effectiveness_2021,happy_planet_index_2016,0.321081954
government_effectiveness_2021,happy_planet_index_2019,0.236685414
government_effectiveness_2021,human_development_index_2017,0.822117541
government_effectiveness_2021,human_development_index_2021,0.840340154
government_effectiveness_2021,sustainable_economic_development_assessment_(seda)_2018,0.8758063
government_effectiveness_2021,gdp_growth_(annual_%)_2018,-0.044822831
government_effectiveness_2021,gdp_growth_(annual_%)_2021_or_latest_year,0.253943373
government_effectiveness_2021,gdp_($_usd_billions_ppp)_2018,0.38907202
government_effectiveness_2021,gdp_($_usd_billions_ppp)_2019,0.392309357
government_effectiveness_2021,gdp_($_usd_billions_ppp)_2020,0.38868111
government_effectiveness_2021,gdp_($_usd_billions_ppp)_2021,0.400624282
government_effectiveness_2021,gdp_per_capita_in_$_(ppp)_2018,0.804501376
government_effectiveness_2021,gdp_per_capita_in_$_(ppp)_2019,0.813728528
government_effectiveness_2021,gdp_per_capita_in_$_(ppp)_2020,0.818214465
government_effectiveness_2021,gdp_per_capita_in_$_(ppp)_2021,0.830599297
government_effectiveness_2021,economic_growth_2018,-0.040425489
government_effectiveness_2021,economic_growth_2021_or_latest,0.252127946
government_effectiveness_2021,health_expenditure_%_of_gdp_2014,0.318205963
government_effectiveness_2021,health_expenditure_%_of_gdp_2015,0.341568926
government_effectiveness_2021,health_expenditure_%_of_gdp_2016,0.330981534
government_effectiveness_2021,health_expenditure_%_of_gdp_2017,0.268581553
government_effectiveness_2021,health_expenditure_%_of_gdp_2018,0.248079969
government_effectiveness_2021,health_expenditure_%_of_gdp_2019,0.090789079
government_effectiveness_2021,health_expenditure_%_of_gdp_2020,0.152550907
government_effectiveness_2021,health_expenditure_%_of_gdp_2021,0.32967033
government_effectiveness_2021,health_expenditure_%_of_gdp_2021_or_latest,0.275994695
government_effectiveness_2021,health_expenditure_per_person_2015,0.79879473
government_effectiveness_2021,health_expenditure_per_person_2018,0.794712437
government_effectiveness_2021,health_expenditure_per_person_2019,0.803090856
government_effectiveness_2021,infant_mortality_2020,-0.056266369
government_effectiveness_2021,"maternal_mortality_per_100,000_live_births_2017_(latest_year)",-0.750965591
government_effectiveness_2021,education_expenditure_%_of_gdp_2014,0.305213887
government_effectiveness_2021,education_expenditure_%_of_gdp_2018,0.260127798
government_effectiveness_2021,education_expenditure_%_of_gdp_2021_or_latest_year,0.105912183
government_effectiveness_2021,education_as_%_of_gdp_2018,0.258827472
government_effectiveness_2021,education_as_%_of_gdp_2021_or_latest,0.137552581
government_effectiveness_2021,%_of_primary_school_aged_kids_out_of_school_2018,-0.639513173
government_effectiveness_2021,%_of_primary_school_aged_kids_out_of_school_2021_or_latest_year,-0.492741426
government_effectiveness_2021,unemployment_(%)_2018,-0.126095973
government_effectiveness_2021,unemployment_(%)_2021,-0.19872081
government_effectiveness_2021,%_of_population_in_extreme_poverty_latest_year,-0.51406479
government_effectiveness_2021,%_of_population_with_access_to_electricity_2020,0.712333761
government_effectiveness_2021,political_rights_score__2018,0.640532605
government_effectiveness_2021,political_rights_score__2022,0.669002537
government_effectiveness_2021,civil_liberties_score__2018,0.663977391
government_effectiveness_2021,civil_liberties_score__2022,0.671492594
government_effectiveness_2021,political_stability_&_absence_of_violence_2017,0.745688182
government_effectiveness_2021,political_stability_&_absence_of_violence_2021,0.759473604
government_effectiveness_2021,government_effectiveness_2017,0.964325134
government_effectiveness_2021,government_effectiveness_2021,1
government_effectiveness_2021,regulatory_quality_2017,0.910656262
government_effectiveness_2021,regulatory_quality_2021,0.936951574
government_effectiveness_2021,rule_of_law_2017,0.921272169
government_effectiveness_2021,rule_of_law_2021,0.938059435
government_effectiveness_2021,control_of_corruption_2017,0.87913757
government_effectiveness_2021,control_of_corruption_2021,0.908477982
government_effectiveness_2021,judicial_effectiveness_score_2018,0.821679631
government_effectiveness_2021,judicial_effectiveness_score_2022,0.793395671
government_effectiveness_2021,government_integrity_score_2018,0.885377717
government_effectiveness_2021,government_integrity_score_2022,0.904769088
government_effectiveness_2021,overall_economic_freedom_score_2017,0.81489722
government_effectiveness_2021,overall_economic_freedom_score_2022,0.841092245
government_effectiveness_2021,financial_freedom_score_2018,0.72354918
government_effectiveness_2021,financial_freedom_score_2022,0.726345688
government_effectiveness_2021,government_expenditure_(%_of_gdp)_2018,0.395185567
government_effectiveness_2021,co2e_emissions_per_capita_2019,0.688213922
government_effectiveness_2021,share_of_electricity_from_renewables_generation_2015,-0.08026909
government_effectiveness_2021,share_of_electricity_from_renewables_generation_2020_or_latest_year,0.06527066
government_effectiveness_2021,%_of_seats_held_by_women_in_national_parliaments_2017,0.219710566
government_effectiveness_2021,%_of_seats_held_by_women_in_national_parliaments_2018,0.254542187
government_effectiveness_2021,%_of_seats_held_by_women_in_national_parliaments_2021,0.280382974
government_effectiveness_2021,military_spending_as_%_of_gdp_2021,0.175174727
government_effectiveness_2021,military_spending_as_%_of_gdp_2019,0.037495556
regulatory_quality_2017,population_2018,-0.128741107
regulatory_quality_2017,surface_area_(km2)_2018,-0.256510455
regulatory_quality_2017,gini_index_varies_by_country,-0.366801105
regulatory_quality_2017,happy_planet_index_2016,0.268006474
regulatory_quality_2017,happy_planet_index_2019,0.256486189
regulatory_quality_2017,human_development_index_2017,0.824388343
regulatory_quality_2017,human_development_index_2021,0.82856718
regulatory_quality_2017,sustainable_economic_development_assessment_(seda)_2018,0.879910424
regulatory_quality_2017,gdp_growth_(annual_%)_2018,-0.104380212
regulatory_quality_2017,gdp_growth_(annual_%)_2021_or_latest_year,0.279070012
regulatory_quality_2017,gdp_($_usd_billions_ppp)_2018,0.355612545
regulatory_quality_2017,gdp_($_usd_billions_ppp)_2019,0.35875553
regulatory_quality_2017,gdp_($_usd_billions_ppp)_2020,0.35267536
regulatory_quality_2017,gdp_($_usd_billions_ppp)_2021,0.363112869
regulatory_quality_2017,gdp_per_capita_in_$_(ppp)_2018,0.808244311
regulatory_quality_2017,gdp_per_capita_in_$_(ppp)_2019,0.815719224
regulatory_quality_2017,gdp_per_capita_in_$_(ppp)_2020,0.822472904
regulatory_quality_2017,gdp_per_capita_in_$_(ppp)_2021,0.828451727
regulatory_quality_2017,economic_growth_2018,-0.092755065
regulatory_quality_2017,economic_growth_2021_or_latest,0.272999166
regulatory_quality_2017,health_expenditure_%_of_gdp_2014,0.280880131
regulatory_quality_2017,health_expenditure_%_of_gdp_2015,0.28252547
regulatory_quality_2017,health_expenditure_%_of_gdp_2016,0.273343538
regulatory_quality_2017,health_expenditure_%_of_gdp_2017,0.210954523
regulatory_quality_2017,health_expenditure_%_of_gdp_2018,0.189677759
regulatory_quality_2017,health_expenditure_%_of_gdp_2019,0.054687242
regulatory_quality_2017,health_expenditure_%_of_gdp_2020,0.211925533
regulatory_quality_2017,health_expenditure_%_of_gdp_2021,0.318681319
regulatory_quality_2017,health_expenditure_%_of_gdp_2021_or_latest,0.269625914
regulatory_quality_2017,health_expenditure_per_person_2015,0.81041432
regulatory_quality_2017,health_expenditure_per_person_2018,0.808630093
regulatory_quality_2017,health_expenditure_per_person_2019,0.814832279
