country,iso_country_code_2018,metric,value
Kenya,KEN,health_expenditure_%_of_gdp_2021_or_latest,4.799036026
Kenya,KEN,health_expenditure_per_person_2015,157
Kenya,KEN,health_expenditure_per_person_2018,73.54042816
Kenya,KEN,health_expenditure_per_person_2019,83.41162872
Kenya,KEN,infant_mortality_2020,15.7
Kenya,KEN,"maternal_mortality_per_100,000_live_births_2017_(latest_year)",342
Kenya,KEN,education_expenditure_%_of_gdp_2014,5.280149937
Kenya,KEN,education_expenditure_%_of_gdp_2018,5.107619762
Kenya,KEN,education_expenditure_%_of_gdp_2021_or_latest_year,4.799036026
Kenya,KEN,education_as_%_of_gdp_2018,5.107619762
Kenya,KEN,education_as_%_of_gdp_2021_or_latest,4.8
Kenya,KEN,unemployment_(%)_2018,11
Kenya,KEN,unemployment_(%)_2021,5.742000103
Kenya,KEN,%_of_population_with_access_to_electricity_2020,71.4379425
Kenya,KEN,political_rights_score__2018,19
Kenya,KEN,political_rights_score__2022,19
Kenya,KEN,civil_liberties_score__2018,29
Kenya,KEN,civil_liberties_score__2022,29
Kenya,KEN,political_stability_&_absence_of_violence_2017,-1.08
Kenya,KEN,political_stability_&_absence_of_violence_2021,-1.089664936
Kenya,KEN,government_effectiveness_2017,-0.31
Kenya,KEN,government_effectiveness_2021,-0.329993993
Kenya,KEN,regulatory_quality_2017,-0.23
Kenya,KEN,regulatory_quality_2021,-0.445434809
Kenya,KEN,rule_of_law_2017,-0.41
Kenya,KEN,rule_of_law_2021,-0.39034608
Kenya,KEN,control_of_corruption_2017,-0.96
Kenya,KEN,control_of_corruption_2021,-0.713267028
Kenya,KEN,judicial_effectiveness_score_2018,44
Kenya,KEN,judicial_effectiveness_score_2022,39
Kenya,KEN,government_integrity_score_2018,27.5
Kenya,KEN,government_integrity_score_2022,30.9
Kenya,KEN,overall_economic_freedom_score_2017,54.7
Kenya,KEN,overall_economic_freedom_score_2022,52.6
Kenya,KEN,financial_freedom_score_2018,50
Kenya,KEN,financial_freedom_score_2022,50
Kenya,KEN,government_expenditure_(%_of_gdp)_2018,27.4
Kenya,KEN,co2e_emissions_per_capita_2019,0.423783898
Kenya,KEN,share_of_electricity_from_renewables_generation_2015,0.882
Kenya,KEN,share_of_electricity_from_renewables_generation_2020_or_latest_year,0.88473753
Kenya,KEN,%_of_seats_held_by_women_in_national_parliaments_2017,21.8
Kenya,KEN,%_of_seats_held_by_women_in_national_parliaments_2018,21.7765043
Kenya,KEN,%_of_seats_held_by_women_in_national_parliaments_2021,21.61383285
Kenya,KEN,military_spending_as_%_of_gdp_2021,0.011191091
Kenya,KEN,military_spending_as_%_of_gdp_2019,0.012
Korea (Dem. People’s Rep.),PRK,population_2018,25000000
Korea (Dem. People’s Rep.),PRK,surface_area_(km2)_2018,120408
Korea (Dem. People’s Rep.),PRK,gdp_growth_(annual_%)_2018,1
Korea (Dem. People’s Rep.),PRK,gdp_per_capita_in_$_(ppp)_2018,2197.699484
Korea (Dem. People’s Rep.),PRK,gdp_per_capita_in_$_(ppp)_2019,2191.529089
Korea (Dem. People’s Rep.),PRK,gdp_per_capita_in_$_(ppp)_2020,2171.867943
Korea (Dem. People’s Rep.),PRK,health_expenditure_%_of_gdp_2014,11.23237038
Korea (Dem. People’s Rep.),PRK,health_expenditure_%_of_gdp_2015,9.862959862
Korea (Dem. People’s Rep.),PRK,health_expenditure_%_of_gdp_2016,10.09358978
Korea (Dem. People’s Rep.),PRK,health_expenditure_%_of_gdp_2017,10.86316013
Korea (Dem. People’s Rep.),PRK,health_expenditure_%_of_gdp_2018,11.96829033
Korea (Dem. People’s Rep.),PRK,health_expenditure_%_of_gdp_2019,12.39466
Korea (Dem. People’s Rep.),PRK,health_expenditure_%_of_gdp_2021_or_latest,12.39466
Korea (Dem. People’s Rep.),PRK,infant_mortality_2020,2.7
Korea (Dem. People’s Rep.),PRK,"maternal_mortality_per_100,000_live_births_2017_(latest_year)",89
Korea (Dem. People’s Rep.),PRK,unemployment_(%)_2018,4.3
Korea (Dem. People’s Rep.),PRK,unemployment_(%)_2021,2.592000008
Korea (Dem. People’s Rep.),PRK,%_of_population_with_access_to_electricity_2020,52.31354523
Korea (Dem. People’s Rep.),PRK,political_rights_score__2018,0
Korea (Dem. People’s Rep.),PRK,political_rights_score__2022,0
Korea (Dem. People’s Rep.),PRK,civil_liberties_score__2018,3
Korea (Dem. People’s Rep.),PRK,civil_liberties_score__2022,3
Korea (Dem. People’s Rep.),PRK,political_stability_&_absence_of_violence_2017,-0.48
Korea (Dem. People’s Rep.),PRK,political_stability_&_absence_of_violence_2021,-0.453303277
Korea (Dem. People’s Rep.),PRK,government_effectiveness_2017,-1.69
Korea (Dem. People’s Rep.),PRK,government_effectiveness_2021,-1.556904674
Korea (Dem. People’s Rep.),PRK,regulatory_quality_2017,-2.34
Korea (Dem. People’s Rep.),PRK,regulatory_quality_2021,-2.327385187
Korea (Dem. People’s Rep.),PRK,rule_of_law_2017,-1.71
Korea (Dem. People’s Rep.),PRK,rule_of_law_2021,-1.626438856
Korea (Dem. People’s Rep.),PRK,control_of_corruption_2017,-1.48
Korea (Dem. People’s Rep.),PRK,control_of_corruption_2021,-1.61
Korea (Dem. People’s Rep.),PRK,judicial_effectiveness_score_2018,5
Korea (Dem. People’s Rep.),PRK,judicial_effectiveness_score_2022,6.5
Korea (Dem. People’s Rep.),PRK,government_integrity_score_2018,25.2
Korea (Dem. People’s Rep.),PRK,government_integrity_score_2022,3.8
Korea (Dem. People’s Rep.),PRK,overall_economic_freedom_score_2017,5.8
Korea (Dem. People’s Rep.),PRK,overall_economic_freedom_score_2022,3
Korea (Dem. People’s Rep.),PRK,financial_freedom_score_2018,0
Korea (Dem. People’s Rep.),PRK,financial_freedom_score_2022,0
Korea (Dem. People’s Rep.),PRK,co2e_emissions_per_capita_2019,2.18341993
Korea (Dem. People’s Rep.),PRK,share_of_electricity_from_renewables_generation_2015,0.021
Korea (Dem. People’s Rep.),PRK,share_of_electricity_from_renewables_generation_2020_or_latest_year,0.075672707
Korea (Dem. People’s Rep.),PRK,%_of_seats_held_by_women_in_national_parliaments_2017,16.3
Korea (Dem. People’s Rep.),PRK,%_of_seats_held_by_women_in_national_parliaments_2018,16.30276565
Korea (Dem. People’s Rep.),PRK,%_of_seats_held_by_women_in_national_parliaments_2021,17.61280932
Korea (Rep.),KOR,population_2018,51000000
Korea (Rep.),KOR,surface_area_(km2)_2018,96920
Korea (Rep.),KOR,gini_index_varies_by_country,35.7
Korea (Rep.),KOR,happy_planet_index_2016,24.8
Korea (Rep.),KOR,happy_planet_index_2019,39.8
Korea (Rep.),KOR,human_development_index_2017,0.903
Korea (Rep.),KOR,human_development_index_2021,0.925
Korea (Rep.),KOR,gdp_growth_(annual_%)_2018,2.6
Korea (Rep.),KOR,gdp_growth_(annual_%)_2021_or_latest_year,4.021158473
Korea (Rep.),KOR,gdp_($_usd_billions_ppp)_2018,2164.812897
Korea (Rep.),KOR,gdp_($_usd_billions_ppp)_2019,2213.390819
Korea (Rep.),KOR,gdp_($_usd_billions_ppp)_2020,2194.532034
Korea (Rep.),KOR,gdp_($_usd_billions_ppp)_2021,2282.777645
Korea (Rep.),KOR,economic_growth_2018,2.907403774
Korea (Rep.),KOR,economic_growth_2021_or_latest,4.021158473
Korea (Rep.),KOR,health_expenditure_per_person_2018,2543.596436
Korea (Rep.),KOR,health_expenditure_per_person_2019,2624.533203
Korea (Rep.),KOR,infant_mortality_2020,7.6
Korea (Rep.),KOR,"maternal_mortality_per_100,000_live_births_2017_(latest_year)",11
Korea (Rep.),KOR,education_expenditure_%_of_gdp_2014,5.05671978
Korea (Rep.),KOR,education_expenditure_%_of_gdp_2018,4.458079815
Korea (Rep.),KOR,education_as_%_of_gdp_2018,4.458079815
Korea (Rep.),KOR,%_of_primary_school_aged_kids_out_of_school_2018,0.923990011
Korea (Rep.),KOR,%_of_primary_school_aged_kids_out_of_school_2021_or_latest_year,0.00993
Korea (Rep.),KOR,unemployment_(%)_2018,3.7
Korea (Rep.),KOR,unemployment_(%)_2021,3.532000065
Korea (Rep.),KOR,%_of_population_with_access_to_electricity_2020,100
Korea (Rep.),KOR,political_rights_score__2018,33
Korea (Rep.),KOR,political_rights_score__2022,33
Korea (Rep.),KOR,civil_liberties_score__2018,51
Korea (Rep.),KOR,civil_liberties_score__2022,50
Korea (Rep.),KOR,political_stability_&_absence_of_violence_2017,0.29
Korea (Rep.),KOR,political_stability_&_absence_of_violence_2021,0.662571192
Korea (Rep.),KOR,government_effectiveness_2017,1.08
Korea (Rep.),KOR,government_effectiveness_2021,1.40621233
Korea (Rep.),KOR,regulatory_quality_2017,1.11
Korea (Rep.),KOR,regulatory_quality_2021,1.099525571
Korea (Rep.),KOR,rule_of_law_2017,1.16
Korea (Rep.),KOR,rule_of_law_2021,1.126665831
Korea (Rep.),KOR,control_of_corruption_2017,0.48
Korea (Rep.),KOR,control_of_corruption_2021,0.76
Korea (Rep.),KOR,judicial_effectiveness_score_2018,63.7
Korea (Rep.),KOR,judicial_effectiveness_score_2022,77.1
Korea (Rep.),KOR,government_integrity_score_2018,49.9
Korea (Rep.),KOR,government_integrity_score_2022,69.2
Korea (Rep.),KOR,overall_economic_freedom_score_2017,73.8
Korea (Rep.),KOR,overall_economic_freedom_score_2022,74.6
Korea (Rep.),KOR,financial_freedom_score_2018,70
Korea (Rep.),KOR,financial_freedom_score_2022,60
Korea (Rep.),KOR,government_expenditure_(%_of_gdp)_2018,32.3
Korea (Rep.),KOR,co2e_emissions_per_capita_2019,11.79932538
Korea (Rep.),KOR,share_of_electricity_from_renewables_generation_2015,0.738
Korea (Rep.),KOR,share_of_electricity_from_renewables_generation_2020_or_latest_year,0.850138589
Korea (Rep.),KOR,%_of_seats_held_by_women_in_national_parliaments_2017,17
Korea (Rep.),KOR,%_of_seats_held_by_women_in_national_parliaments_2018,17
Korea (Rep.),KOR,%_of_seats_held_by_women_in_national_parliaments_2021,19
Korea (Rep.),KOR,military_spending_as_%_of_gdp_2021,0.027770196
Korea (Rep.),KOR,military_spending_as_%_of_gdp_2019,0.027
Kosovo,,population_2018,1900000
Kosovo,,surface_area_(km2)_2018,10887
Kosovo,,gini_index_varies_by_country,23.2
Kosovo,,gdp_growth_(annual_%)_2018,3.3
Kosovo,,gdp_growth_(annual_%)_2021_or_latest_year,9.127577636
Kosovo,,gdp_($_usd_billions_ppp)_2018,19.32795026
Kosovo,,gdp_($_usd_billions_ppp)_2019,20.24734811
Kosovo,,gdp_($_usd_billions_ppp)_2020,19.16608398
Kosovo,,gdp_($_usd_billions_ppp)_2021,20.91548318
Kosovo,,gdp_per_capita_in_$_(ppp)_2018,43044.29176
Kosovo,,gdp_per_capita_in_$_(ppp)_2019,42998.38824
Kosovo,,gdp_per_capita_in_$_(ppp)_2020,45225.84454
Kosovo,,gdp_per_capita_in_$_(ppp)_2021,46918.47482
Kosovo,,economic_growth_2018,3.406631008
Kosovo,,economic_growth_2021_or_latest,9.127577636
Kosovo,,health_expenditure_%_of_gdp_2016,4.333099842
Kosovo,,health_expenditure_%_of_gdp_2017,4.328239918
Kosovo,,health_expenditure_%_of_gdp_2018,4.458079815
Kosovo,,health_expenditure_%_of_gdp_2021_or_latest,4.458079815
Kosovo,,infant_mortality_2020,45.7
Kosovo,,political_rights_score__2018,24
Kosovo,,political_rights_score__2022,25
Kosovo,,civil_liberties_score__2018,28
Kosovo,,civil_liberties_score__2022,31
Kosovo,,political_stability_&_absence_of_violence_2017,-0.21
Kosovo,,political_stability_&_absence_of_violence_2021,-0.120379224
Kosovo,,government_effectiveness_2017,-0.41
Kosovo,,government_effectiveness_2021,-0.223405108
Kosovo,,regulatory_quality_2017,-0.13
Kosovo,,regulatory_quality_2021,-0.272519022
Kosovo,,rule_of_law_2017,-0.42
Kosovo,,rule_of_law_2021,-0.274583757
Kosovo,,control_of_corruption_2017,-0.5
Kosovo,,control_of_corruption_2021,-0.318530053
Kosovo,,judicial_effectiveness_score_2018,59
Kosovo,,judicial_effectiveness_score_2022,31
Kosovo,,government_integrity_score_2018,45.4
Kosovo,,government_integrity_score_2022,37.5
Kosovo,,overall_economic_freedom_score_2017,66.6
Kosovo,,overall_economic_freedom_score_2022,60.1
Kosovo,,financial_freedom_score_2018,30
Kosovo,,financial_freedom_score_2022,30
Kosovo,,government_expenditure_(%_of_gdp)_2018,27.1
Kosovo,,military_spending_as_%_of_gdp_2021,0.009398589
Kosovo,,military_spending_as_%_of_gdp_2019,0.008
Kuwait,KWT,population_2018,4200000
Kuwait,KWT,surface_area_(km2)_2018,17818
Kuwait,KWT,happy_planet_index_2019,33.3
Kuwait,KWT,human_development_index_2017,0.803
Kuwait,KWT,human_development_index_2021,0.831
Kuwait,KWT,sustainable_economic_development_assessment_(seda)_2018,65.7
Kuwait,KWT,gdp_growth_(annual_%)_2018,0.9
Kuwait,KWT,gdp_growth_(annual_%)_2021_or_latest_year,-8.855278923
Kuwait,KWT,gdp_($_usd_billions_ppp)_2018,211.2960123
Kuwait,KWT,gdp_($_usd_billions_ppp)_2019,210.1297443
Kuwait,KWT,gdp_($_usd_billions_ppp)_2020,191.5221694
Kuwait,KWT,gdp_per_capita_in_$_(ppp)_2018,52290.9059
Kuwait,KWT,gdp_per_capita_in_$_(ppp)_2019,52054.71258
Kuwait,KWT,gdp_per_capita_in_$_(ppp)_2020,47303.12985
Kuwait,KWT,economic_growth_2018,2.433981268
Kuwait,KWT,health_expenditure_%_of_gdp_2014,4.400000095
Kuwait,KWT,health_expenditure_%_of_gdp_2015,4.771480083
Kuwait,KWT,health_expenditure_%_of_gdp_2016,5.847710133
Kuwait,KWT,health_expenditure_%_of_gdp_2017,6.36548996
Kuwait,KWT,health_expenditure_%_of_gdp_2018,6.38917017
Kuwait,KWT,health_expenditure_%_of_gdp_2019,6.49243021
Kuwait,KWT,health_expenditure_%_of_gdp_2020,6.551259995
Kuwait,KWT,health_expenditure_%_of_gdp_2021_or_latest,6.551259995
Kuwait,KWT,health_expenditure_per_person_2015,2978
Kuwait,KWT,health_expenditure_per_person_2018,1733.809082
Kuwait,KWT,health_expenditure_per_person_2019,1758.674194
Kuwait,KWT,infant_mortality_2020,13.67170219
Kuwait,KWT,"maternal_mortality_per_100,000_live_births_2017_(latest_year)",12
Kuwait,KWT,education_expenditure_%_of_gdp_2018,6.38917017
Kuwait,KWT,education_expenditure_%_of_gdp_2021_or_latest_year,6.551259995
Kuwait,KWT,education_as_%_of_gdp_2018,6.38917017
Kuwait,KWT,education_as_%_of_gdp_2021_or_latest,6.551259995
Kuwait,KWT,unemployment_(%)_2018,2.4
Kuwait,KWT,unemployment_(%)_2021,3.713999987
Kuwait,KWT,%_of_population_with_access_to_electricity_2020,100
Kuwait,KWT,political_rights_score__2018,13
Kuwait,KWT,political_rights_score__2022,14
Kuwait,KWT,civil_liberties_score__2018,23
Kuwait,KWT,civil_liberties_score__2022,23
Kuwait,KWT,political_stability_&_absence_of_violence_2017,-0.04
Kuwait,KWT,political_stability_&_absence_of_violence_2021,0.299016237
Kuwait,KWT,government_effectiveness_2017,-0.17
Kuwait,KWT,government_effectiveness_2021,-0.038367245
Kuwait,KWT,regulatory_quality_2017,-0.06
Kuwait,KWT,regulatory_quality_2021,0.174784914
Kuwait,KWT,rule_of_law_2017,0.1
Kuwait,KWT,rule_of_law_2021,0.260516584
Kuwait,KWT,control_of_corruption_2017,-0.33
Kuwait,KWT,control_of_corruption_2021,-0.033566017
Kuwait,KWT,judicial_effectiveness_score_2018,53.5
Kuwait,KWT,judicial_effectiveness_score_2022,42
Kuwait,KWT,government_integrity_score_2018,36.6
Kuwait,KWT,government_integrity_score_2022,43.8
Kuwait,KWT,overall_economic_freedom_score_2017,62.2
Kuwait,KWT,overall_economic_freedom_score_2022,58.3
Kuwait,KWT,financial_freedom_score_2018,60
Kuwait,KWT,financial_freedom_score_2022,60
Kuwait,KWT,government_expenditure_(%_of_gdp)_2018,51.5
Kuwait,KWT,co2e_emissions_per_capita_2019,22.0224164
Kuwait,KWT,share_of_electricity_from_renewables_generation_2020_or_latest_year,0.000794288
Kuwait,KWT,%_of_seats_held_by_women_in_national_parliaments_2017,3.1
Kuwait,KWT,%_of_seats_held_by_women_in_national_parliaments_2018,3.076923077
Kuwait,KWT,%_of_seats_held_by_women_in_national_parliaments_2021,1.538461538
Kuwait,KWT,military_spending_as_%_of_gdp_2021,0.066906224
Kuwait,KWT,military_spending_as_%_of_gdp_2019,0.056
Kyrgyzstan,KGZ,population_2018,6000000
Kyrgyzstan,KGZ,surface_area_(km2)_2018,191801
Kyrgyzstan,KGZ,gini_index_varies_by_country,33.4
Kyrgyzstan,KGZ,happy_planet_index_2016,33.1
Kyrgyzstan,KGZ,happy_planet_index_2019,53.7
Kyrgyzstan,KGZ,human_development_index_2017,0.672
Kyrgyzstan,KGZ,human_development_index_2021,0.692
Kyrgyzstan,KGZ,sustainable_economic_development_assessment_(seda)_2018,45.4
Kyrgyzstan,KGZ,gdp_growth_(annual_%)_2018,3.5
Kyrgyzstan,KGZ,gdp_growth_(annual_%)_2021_or_latest_year,3.610612695
Kyrgyzstan,KGZ,gdp_($_usd_billions_ppp)_2018,32.45589292
Kyrgyzstan,KGZ,gdp_($_usd_billions_ppp)_2019,33.94906706
Kyrgyzstan,KGZ,gdp_($_usd_billions_ppp)_2020,31.09790074
Kyrgyzstan,KGZ,gdp_($_usd_billions_ppp)_2021,32.22072549
Kyrgyzstan,KGZ,gdp_per_capita_in_$_(ppp)_2018,5255.783473
Kyrgyzstan,KGZ,gdp_per_capita_in_$_(ppp)_2019,5480.293907
Kyrgyzstan,KGZ,gdp_per_capita_in_$_(ppp)_2020,4985.029555
Kyrgyzstan,KGZ,gdp_per_capita_in_$_(ppp)_2021,5287.79067
Kyrgyzstan,KGZ,economic_growth_2018,3.757910125
Kyrgyzstan,KGZ,economic_growth_2021_or_latest,3.610612695
Kyrgyzstan,KGZ,health_expenditure_%_of_gdp_2014,5.531599998
Kyrgyzstan,KGZ,health_expenditure_%_of_gdp_2015,5.985509872
Kyrgyzstan,KGZ,health_expenditure_%_of_gdp_2016,6.586150169
Kyrgyzstan,KGZ,health_expenditure_%_of_gdp_2017,6.026189804
Kyrgyzstan,KGZ,health_expenditure_%_of_gdp_2018,5.552670002
Kyrgyzstan,KGZ,health_expenditure_%_of_gdp_2019,5.366749763
Kyrgyzstan,KGZ,health_expenditure_%_of_gdp_2021_or_latest,5.552670002
Kyrgyzstan,KGZ,health_expenditure_per_person_2015,287
Kyrgyzstan,KGZ,health_expenditure_per_person_2018,65.73706055
Kyrgyzstan,KGZ,health_expenditure_per_person_2019,62.14477539
Kyrgyzstan,KGZ,infant_mortality_2020,22
Kyrgyzstan,KGZ,"maternal_mortality_per_100,000_live_births_2017_(latest_year)",60
Kyrgyzstan,KGZ,education_expenditure_%_of_gdp_2014,5.531599998
Kyrgyzstan,KGZ,education_expenditure_%_of_gdp_2018,5.552670002
Kyrgyzstan,KGZ,education_expenditure_%_of_gdp_2021_or_latest_year,5.366749763
Kyrgyzstan,KGZ,education_as_%_of_gdp_2018,5.552670002
Kyrgyzstan,KGZ,education_as_%_of_gdp_2021_or_latest,5.37
Kyrgyzstan,KGZ,%_of_primary_school_aged_kids_out_of_school_2018,0.287640005
Kyrgyzstan,KGZ,%_of_primary_school_aged_kids_out_of_school_2021_or_latest_year,0.11654
Kyrgyzstan,KGZ,unemployment_(%)_2018,7.7
Kyrgyzstan,KGZ,unemployment_(%)_2021,9.104000092
Kyrgyzstan,KGZ,%_of_population_in_extreme_poverty_latest_year,0.2
Kyrgyzstan,KGZ,%_of_population_with_access_to_electricity_2020,99.98104858
Kyrgyzstan,KGZ,political_rights_score__2018,12
Kyrgyzstan,KGZ,political_rights_score__2022,4
Kyrgyzstan,KGZ,civil_liberties_score__2018,25
Kyrgyzstan,KGZ,civil_liberties_score__2022,23
Kyrgyzstan,KGZ,political_stability_&_absence_of_violence_2017,-0.43
Kyrgyzstan,KGZ,political_stability_&_absence_of_violence_2021,-0.425941467
Kyrgyzstan,KGZ,government_effectiveness_2017,-0.71
Kyrgyzstan,KGZ,government_effectiveness_2021,-0.727085054
Kyrgyzstan,KGZ,regulatory_quality_2017,-0.35
Kyrgyzstan,KGZ,regulatory_quality_2021,-0.577635109
Kyrgyzstan,KGZ,rule_of_law_2017,-0.93
Kyrgyzstan,KGZ,rule_of_law_2021,-1.073576093
Kyrgyzstan,KGZ,control_of_corruption_2017,-1.05
Kyrgyzstan,KGZ,control_of_corruption_2021,-1.12
Kyrgyzstan,KGZ,judicial_effectiveness_score_2018,22.1
Kyrgyzstan,KGZ,judicial_effectiveness_score_2022,11.8
Kyrgyzstan,KGZ,government_integrity_score_2018,29.4
Kyrgyzstan,KGZ,government_integrity_score_2022,28.8
Kyrgyzstan,KGZ,overall_economic_freedom_score_2017,62.8
Kyrgyzstan,KGZ,overall_economic_freedom_score_2022,55.8
Kyrgyzstan,KGZ,financial_freedom_score_2018,50
Kyrgyzstan,KGZ,financial_freedom_score_2022,50
Kyrgyzstan,KGZ,government_expenditure_(%_of_gdp)_2018,37.3
Kyrgyzstan,KGZ,co2e_emissions_per_capita_2019,1.556643256
Kyrgyzstan,KGZ,share_of_electricity_from_renewables_generation_2015,0.858
Kyrgyzstan,KGZ,share_of_electricity_from_renewables_generation_2020_or_latest_year,0.923546543
Kyrgyzstan,KGZ,%_of_seats_held_by_women_in_national_parliaments_2017,19.2
Kyrgyzstan,KGZ,%_of_seats_held_by_women_in_national_parliaments_2018,19.16666667
Kyrgyzstan,KGZ,%_of_seats_held_by_women_in_national_parliaments_2021,20.45454545
Kyrgyzstan,KGZ,military_spending_as_%_of_gdp_2021,0.016692138
Kyrgyzstan,KGZ,military_spending_as_%_of_gdp_2019,0.015
Laos,LAO,population_2018,7000000
Laos,LAO,surface_area_(km2)_2018,230800
Laos,LAO,gini_index_varies_by_country,36.7
Laos,LAO,happy_planet_index_2019,42.8
Laos,LAO,human_development_index_2017,0.601
Laos,LAO,human_development_index_2021,0.607
Laos,LAO,sustainable_economic_development_assessment_(seda)_2018,37.8
Laos,LAO,gdp_growth_(annual_%)_2018,7
Laos,LAO,gdp_growth_(annual_%)_2021_or_latest_year,2.528351001
Laos,LAO,gdp_($_usd_billions_ppp)_2018,53.61675015
Laos,LAO,gdp_($_usd_billions_ppp)_2019,56.54301034
Laos,LAO,gdp_($_usd_billions_ppp)_2020,56.82743968
Laos,LAO,gdp_($_usd_billions_ppp)_2021,58.26423682
Laos,LAO,gdp_per_capita_in_$_(ppp)_2018,7774.222998
Laos,LAO,gdp_per_capita_in_$_(ppp)_2019,8219.505763
Laos,LAO,gdp_per_capita_in_$_(ppp)_2020,8238.494568
Laos,LAO,gdp_per_capita_in_$_(ppp)_2021,8674.033695
Laos,LAO,economic_growth_2018,6.247960008
Laos,LAO,economic_growth_2021_or_latest,2.528351001
Laos,LAO,health_expenditure_%_of_gdp_2014,2.937809944
Laos,LAO,health_expenditure_%_of_gdp_2017,2.519999981
Laos,LAO,health_expenditure_%_of_gdp_2018,2.369999886
Laos,LAO,health_expenditure_%_of_gdp_2019,2.299999952
Laos,LAO,health_expenditure_%_of_gdp_2020,2.230000019
Laos,LAO,health_expenditure_%_of_gdp_2021_or_latest,2.230000019
